Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Discount Category,Revenue per Unit,Profit per Unit
6858,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0,13.51,48.0,No Discount,9.38,4.50
6859,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2,0,3.47,47.0,No Discount,3.69,1.74
6860,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0,3.60,33.0,No Discount,2.18,0.72
6861,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.89,11,0,46.73,17.0,No Discount,24.99,4.25
6862,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04,8,0,11.29,49.0,No Discount,2.88,1.41
6863,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,20,-19.11,-8.8,Low Discount,72.78,-6.37
6864,CA-2017-138618,12/1/2017,12/8/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,10.368,2,20,3.63,35.0,Low Discount,5.19,1.82
6865,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672,2,20,4.75,37.5,Low Discount,6.34,2.38
6866,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5,20,-20.69,-22.5,Low Discount,18.39,-4.14
6867,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,254.97,3,0,91.79,36.0,No Discount,84.99,30.60
6868,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,20,-8.00,-25.0,Low Discount,15.99,-4.00
6869,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,9,20,180.44,6.2,Low Discount,320.78,20.05
6870,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0,6.22,48.0,No Discount,6.48,3.11
6871,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52,9,0,21.38,45.0,No Discount,5.28,2.38
6872,CA-2016-145009,12/5/2016,12/8/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952,3,20,3.88,32.5,Low Discount,3.98,1.29
6873,CA-2015-162544,12/16/2015,12/19/2015,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.98,1,0,2.34,47.0,No Discount,4.98,2.34
6874,CA-2014-124394,10/17/2014,10/22/2014,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,80,-17.25,-160.0,High Discount,2.16,-3.45
6875,CA-2014-124394,10/17/2014,10/22/2014,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,20,-18.00,-15.0,Low Discount,39.99,-6.00
6876,US-2016-121013,9/5/2016,9/10/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0,11.78,47.0,No Discount,12.53,5.89
6877,US-2016-121013,9/5/2016,9/10/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"\"Chromcraft Bull-Nose Wood 48\"\" x 96\"\" Rectangular Conference Tables\"",1652.94,3,0,314.06,19.0,No Discount,550.98,104.69
6878,US-2015-123918,10/15/2015,10/15/2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,60,-95.25,-72.5,High Discount,21.90,-15.88
6879,US-2015-123918,10/15/2015,10/15/2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,5.344,1,20,1.87,35.0,Low Discount,5.34,1.87
6880,CA-2015-137113,12/1/2015,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,5,20,125.25,6.3,Low Discount,400.78,25.05
6881,CA-2015-137113,12/1/2015,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.4,5,0,15.55,48.0,No Discount,6.48,3.11
6882,CA-2015-137113,12/1/2015,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0,401.81,21.0,No Discount,212.60,44.65
6883,CA-2015-137113,12/1/2015,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0,2.93,2.0,No Discount,48.91,0.98
6885,CA-2015-120677,5/31/2015,6/4/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,8,0,770.35,30.0,No Discount,320.98,96.29
6886,CA-2017-123036,9/10/2017,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,20,8.80,23.7,Low Discount,9.27,2.20
6887,CA-2017-123036,9/10/2017,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,40,-56.31,-21.7,Medium Discount,129.95,-28.16
6888,CA-2017-120222,4/25/2017,5/2/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004675,Office Supplies,Paper,"\"Telephone Message Books with Fax/Mobile Section, 5 1/2\"\" x 3 3/16\"\"\"",19.05,3,0,8.76,46.0,No Discount,6.35,2.92
6889,CA-2017-120222,4/25/2017,5/2/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,73.344,3,20,27.50,37.5,Low Discount,24.45,9.17
6890,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0,26.79,28.0,No Discount,11.96,3.35
6891,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0,24.46,48.0,No Discount,7.28,3.49
6892,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0,34.18,30.0,No Discount,37.98,11.39
6893,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0,12.44,48.0,No Discount,6.48,3.11
6894,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0,6.91,34.0,No Discount,5.08,1.73
6895,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0,119.47,29.0,No Discount,205.99,59.74
6897,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0,114.94,47.0,No Discount,48.91,22.99
6898,CA-2017-122028,8/18/2017,8/25/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.782,3,70,-7.91,-73.4,High Discount,3.59,-2.64
6899,US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.651,7,30,-163.58,-27.1,Medium Discount,86.09,-23.37
6900,US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,6,80,-13.02,-170.0,High Discount,1.28,-2.17
6901,CA-2015-140557,9/7/2015,9/11/2015,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,559.93,7,0,167.98,30.0,No Discount,79.99,24.00
6902,US-2017-135013,7/24/2017,7/24/2017,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,5,20,839.99,35.0,Low Discount,479.99,168.00
6903,CA-2017-111220,9/2/2017,9/8/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,20,5.60,35.0,Low Discount,4.00,1.40
6904,CA-2017-111220,9/2/2017,9/8/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.588,2,80,-15.09,-269.9,High Discount,2.80,-7.55
6906,US-2017-149006,12/6/2017,12/8/2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.68,1,0,2.88,27.0,No Discount,10.68,2.88
6907,CA-2017-149468,5/20/2017,5/20/2017,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central,OFF-BI-10002225,Office Supplies,Binders,"\"Square Ring Data Binders, Rigid 75 Pt. Covers, 11\"\" x 14-7/8\"\"\"",41.28,2,0,19.81,48.0,No Discount,20.64,9.91
6908,CA-2016-140249,9/27/2016,10/3/2016,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,20,125.20,12.5,Low Discount,500.79,62.60
6909,US-2017-135503,12/10/2017,12/15/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,4.28,29.0,No Discount,7.38,2.14
6910,CA-2014-126277,9/13/2014,9/18/2014,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,70,-2.00,-80.0,High Discount,0.83,-0.67
6911,US-2017-115301,7/29/2017,8/2/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0,25.51,22.0,No Discount,57.98,12.76
6912,CA-2017-168942,8/1/2017,8/5/2017,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0,50.37,27.0,No Discount,62.18,16.79
6913,US-2017-128398,5/2/2017,5/5/2017,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech�MX Performance Wireless Mouse,159.56,4,0,59.04,37.0,No Discount,39.89,14.76
6914,CA-2015-104115,6/12/2015,6/16/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.984,2,20,4.20,7.5,Low Discount,27.99,2.10
6915,CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,20,9.91,7.5,Low Discount,132.16,9.91
6916,CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6,80,-31.33,-175.0,High Discount,2.98,-5.22
6917,CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,20,44.96,36.2,Low Discount,31.01,11.24
6918,CA-2014-124247,12/16/2014,12/21/2014,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,20,70.20,5.0,Low Discount,280.78,14.04
6919,CA-2016-105473,4/16/2016,4/18/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3,0,0.86,3.0,No Discount,9.60,0.29
6921,CA-2017-121706,2/26/2017,3/2/2017,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0,99.90,28.0,No Discount,50.97,14.27
6922,CA-2017-109211,4/4/2017,4/10/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,1,0,8.49,50.0,No Discount,16.98,8.49
6923,CA-2015-134257,3/16/2015,3/19/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0,240.86,49.0,No Discount,98.31,48.17
6924,CA-2015-134257,3/16/2015,3/19/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.38,2,0,3.39,45.9,No Discount,3.69,1.70
6925,CA-2015-137925,11/30/2015,12/4/2015,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0,10.88,46.0,No Discount,3.38,1.55
6926,CA-2015-137925,11/30/2015,12/4/2015,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.408,12,20,42.59,6.3,Low Discount,56.78,3.55
6927,CA-2016-140046,7/28/2016,8/3/2016,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3,0,8.69,46.0,No Discount,6.30,2.90
6928,CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.68,4,0,25.29,27.0,No Discount,23.42,6.32
6929,CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0,10.31,47.0,No Discount,7.31,3.44
6930,CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344,7,20,97.01,11.2,Low Discount,123.19,13.86
6931,CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98,1,0,9.39,47.0,No Discount,19.98,9.39
6932,CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,40,-2.25,-16.7,Medium Discount,13.49,-2.25
6933,CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988,2,40,-13.99,-58.3,Medium Discount,12.00,-7.00
6934,CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,20,1.20,3.8,Low Discount,15.99,0.60
6935,CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2,20,4.68,11.3,Low Discount,20.79,2.34
6936,CA-2017-137365,11/30/2017,12/3/2017,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,20,-10.80,-11.3,Low Discount,31.99,-3.60
6937,CA-2016-129847,9/2/2016,9/4/2016,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,60,-75.84,-90.0,High Discount,42.14,-37.92
6938,CA-2014-126963,6/15/2014,6/15/2014,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,36.544,2,20,11.88,32.5,Low Discount,18.27,5.94
6939,CA-2016-125094,11/5/2016,11/9/2016,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,4,0,52.77,11.0,No Discount,119.93,13.19
6940,CA-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,102.368,2,20,37.11,36.3,Low Discount,51.19,18.56
